SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
Cc1c(nc(s1)CCNC(=O)OC(C)(C)C)C(=O)NCc2ccc(cc2)Oc3ccnc(c3)C(=O)NC,m_22bbh_13598946_13458308,0.56,0.10,0.47
CCOC(=O)c1nnc(o1)CNC(=O)c2c(cc(cc2Cl)OC)F,m_22bbh_20611424_12423600,0.77,0.21,0.57
COC1(COC1)c2cccc(c2)C(=O)NC[C@H]3CN(C(=O)O3)c4ccc(cc4)N5CCOCC5=O,m_22bbh_15774194_15085572,0.74,0.18,0.55
C[C@@H]1CC2(CC2)CN1C(=O)c3ccc(cc3)SC(F)F,m_22bbh_22547076_238793,0.98,0.42,0.56
COCC1(CCN(CC1)C(=O)c2c(ccc(c2F)S(=O)(=O)CC3CC3)F)C#N,m_22bbh_9983580_10813114,0.85,0.26,0.60
CCS[C@@H](C(C)C)C(=O)NCCCc1cc(=O)[nH][nH]1,m_22bbh_17307370_3002374,0.75,0.17,0.58
Cc1cc(c(cc1C(=O)NCC2CC3(C2)CC(C3)(F)F)N)F,m_22bbh_15721502_21040638,1.03,0.43,0.60
CC1(C[N@@](C[C@@H]1NC(=O)c2cc3c(cc2N)[nH]cn3)C)C,m_22bbh_13259686_15065690,0.74,0.15,0.60
CC[C@H]1COCC[N@]1CCNC(=O)CC(C)(C)C(=O)OC,m_22bbh_12864044_19976506,0.82,0.12,0.71
CN(Cc1cc(c(c(c1)OC)Br)OC)C(=O)CSCc2ccccc2,m_22bbh_21005238_59562,0.80,0.26,0.54
CCc1c(c([nH]n1)C(=O)N[C@@H]2CC(=O)N(C2)C3CC3)Cl,m_22bbh_6507866_7968950,0.84,0.24,0.60
CN(CCCn1ccnc1)C(=O)Cn2cc(c3c2cccc3)C(=O)N,m_22bbh_7345196_1128738,0.79,0.18,0.61
c1cc(ccc1Oc2cc(cc(n2)Cl)C(=O)NCCc3c[nH]c4c3cc(cc4)F)Cl,m_22bbh_9631354_7841184,0.80,0.24,0.56
Cc1ccnn1[C@@H](C)C(=O)N2CC(C2)CCOC,m_22bbh_17630322_14899912,0.99,0.27,0.72
C[C@@H]1CN(C[C@@H](O1)C)C(=O)c2c(c3ccccc3s2)CNC(=O)OC(C)(C)C,m_22bbh_57684_21290198,0.94,0.26,0.68
C[C@H](c1nccn1c2ccccc2)NC(=O)c3cccc(n3)OC(C)(C)C,m_22bbh_10269126_12347240,0.89,0.29,0.60
c1cc(ccc1CCC(=O)N2CCC(CC2)OCc3ccc(cc3)F)S(=O)(=O)NC4CC4,m_22bbh_12212748_517784,0.57,0.14,0.43
CN(C)CCOc1ccccc1N2CCN(CC2)C(=O)CCNC(=O)COC,m_22bbh_5360132_4836816,0.65,0.15,0.50
CNC(=O)[C@H](Cc1ccccc1)CNC(=O)CSc2nnc(n2C)c3cccs3,m_22bbh_20974944_2785846,0.78,0.21,0.58
c1ccc2c(c1)ccn(c2=O)CC(=O)NCCC3CCN(CC3)S(=O)(=O)N,m_22bbh_22599632_9457986,0.83,0.24,0.59
C[C@@H]1[C@H](c2ccccc2O1)NC(=O)CCCCCc3ccccc3,m_22bbh_10267184_16795228,0.85,0.23,0.62
CN(C)CC1(CCCCC1)CC(=O)NCc2cccc(c2)NC(=O)c3cccnc3,m_22bbh_662400_21060426,0.74,0.17,0.57
Cc1cc(nn1c2ccccc2Cl)C(=O)N3CCC[C@H](CC3)c4ccncc4,m_22bbh_13022960_8304844,0.88,0.29,0.59
C[C@@H]([C@@H]1CCCO1)NC(=O)[C@H]2CCO[C@@H]2c3ccc(cc3)Cl,m_22bbh_662378_10965288,1.16,0.43,0.73
CC(C)(C)OC(=O)c1cc(cnc1)C(=O)N[C@@H]2CC[C@H]3[C@@H]2[C@@H]4C[C@H]3C=C4,m_22bbh_20859978_16528672,0.82,0.29,0.53
CC1(S(=O)(=O)[C@@H](CN(C1)C(=O)OC(C)(C)C)C(=O)N[C@H]2C[C@@H](C2)CC#N)C,m_22bbh_16534922_21528948,0.76,0.20,0.56
CN(C)C1(CCCCC1)CNC(=O)[C@@H]2CCC[N@@](C2)Cc3cccnc3,m_22bbh_58538_1319992,0.82,0.17,0.65
CC/C=C/CNC(=O)c1cc(ccc1O)C(=O)OC,m_22bbh_17312536_19621576,0.81,0.16,0.65
Cc1ccc(c(c1)C(=O)NCc2cc3c([nH]2)cccn3)N,m_22bbh_15162148_14429792,0.79,0.16,0.63
CC(C)C[C@H](C(=O)N[C@@H]1CCCOc2c1cccc2Cl)OC,m_22bbh_8284428_11244674,0.95,0.29,0.66
CCOC(=O)N1CCC(CC1)C(=O)NC2CC(C2)n3cncn3,m_22bbh_15494480_60827,0.78,0.30,0.48
CC(C)(C)OC(=O)N1CC[C@@H](C[C@@H]1C(=O)NCCc2c3ccccc3[nH]c2C(F)(F)F)F,m_22bbh_12368378_22841114,0.77,0.25,0.52
c1c(ccc(c1)Cl)n2nc(cc2)CNC(=O)[C@H]3C[C@@H](C3)Br,m_22bbh_17517480_15065880,0.87,0.20,0.67
CC(C)(CC(=O)NC[C@H]1COCC[N@@]1C)O,m_22bbh_12302336_9477924,0.97,0.32,0.65
COC/C=C\CNC(=O)C(c1ccc(cc1)Cl)(F)F,m_22bbh_20614240_846930,0.96,0.21,0.74
Cn1nc(nn1)NC(=O)CCNC(=O)c2cc([nH]c2C3CC3)C4CC4,m_22bbh_20975564_12344176,0.83,0.21,0.62
Cc1ccc(cc1)c2c(c(on2)C)C(=O)NCc3ccccn3,m_22bbh_57767_15771828,1.21,0.47,0.74
Cc1c(cn(n1)C)C(=O)NCCCN2C(=O)CNC2=O,m_22bbh_4277174_4861522,0.85,0.24,0.61
c1cc(ncc1CNC(=O)c2c(csn2)N)N3CCS(=O)(=O)CC3,m_22bbh_21464724_16461764,0.68,0.15,0.54
Cc1cccnc1C2CCN(CC2)C(=O)c3ccnc(c3)N4CCCN(CC4)C(=O)OC(C)(C)C,m_22bbh_18330554_19898554,0.78,0.31,0.47
CCOC(=O)CC[C@H](C)NC(=O)c1cc(nc2c1sc(n2)N3CCCC3)c4cccnc4,m_22bbh_7914942_16784070,0.78,0.26,0.52
CCc1ncc(cn1)C(=O)NCc2cnn(c2)C3CCCCC3,m_22bbh_18797524_20854410,0.77,0.24,0.53
Cc1nc(on1)C2CCN(CC2)C(=O)Cc3c(cccc3Cl)Cl,m_22bbh_1137390_59035,0.80,0.27,0.53
c1ccc2c(c1)CN(C2=O)C3CCN(CC3)C(=O)C4CC(C4)c5ccc(cc5)Cl,m_22bbh_21847152_16784316,0.69,0.22,0.47
Cc1ccc(c(c1)OC)Oc2ccccc2CN(C)C(=O)c3ccc(cc3OC)CO,m_22bbh_13025110_12297766,0.85,0.20,0.65
CC(C)(C)OC(=O)N(C)[C@@]1(CCOC1)C(=O)N[C@H]2CCc3c2ccc(c3Br)F,m_22bbh_10747700_19643190,0.86,0.20,0.66
Cc1cc2cnn(c2nc1)CC(=O)N3C[C@H]4CC[C@@H](C3)C4(F)F,m_22bbh_17544050_13468938,1.10,0.39,0.71
c1cc(c(cc1F)Cl)C2(CCCC2)CNC(=O)c3ccncc3C4CC4,m_22bbh_9045486_21202104,0.96,0.33,0.63
c1cc(ncc1O)CCNC(=O)c2c(cc(cc2Br)C(F)(F)F)Cl,m_22bbh_16784384_14480240,0.86,0.21,0.65
Cc1cc(cnc1Br)CNC(=O)[C@@H]2CC23CN(C3)C(=O)OC(C)(C)C,m_22bbh_15496430_9228948,0.85,0.23,0.62
CCC1(CN(C1)C(=O)[C@@H]2C3(CC(=O)N2)CN(C3)C(=O)OC(C)(C)C)c4ccccc4,m_22bbh_10910538_15344822,0.85,0.21,0.64
Cc1cc(ccc1n2cccn2)C(=O)N3CCC[C@@H](C3)C(F)F,m_22bbh_14183378_11351936,0.88,0.20,0.68
CCOC1CC(C1)CC(=O)N2CC(=CC)C2,m_22bbh_17514392_9225826,0.98,0.35,0.63
Cn1c(cc(n1)c2ccc(cc2)Cl)C(=O)N3CCN(CC3)c4c5ccccc5sn4,m_22bbh_13970240_7288960,0.79,0.37,0.42
CCCNC(=O)CCCC(=O)N1CCC2(CC1)CS(=O)(=O)C2,m_22bbh_13905364_3203530,0.79,0.24,0.55
Cc1cccc2c1OC[C@H]2C(=O)N3CCc4c(cnc(n4)c5ccccc5)C3,m_22bbh_10431382_20854094,0.73,0.24,0.49
c1ccc(c(c1)CSCCNC(=O)CSc2nncn2C3CC3)F,m_22bbh_109264_248642,0.87,0.30,0.57
CCOC1(CCSCC1)CN(C)C(=O)[C@@H]2CC(=NO2)c3ccc(cc3)F,m_22bbh_18800758_22312960,0.96,0.26,0.71
CSc1ncc(c(n1)C(=O)NCCn2cc(cn2)Cl)N,m_22bbh_14035614_21853044,0.89,0.23,0.66
CC(C)c1c(con1)C(=O)N2CCC(CC2)n3ccnc3,m_22bbh_2385546_12303424,0.98,0.36,0.62
Cc1c(sc(n1)N2CCN(CC2)C(=O)Cc3ccc(c(c3)F)Cl)C(=O)OC,m_22bbh_13763438_9457182,0.73,0.29,0.44
c1cc2c(cc1CCC(=O)N3CCC4(CC3)OCCO4)NC(=O)CO2,m_22bbh_10302544_13757736,0.95,0.26,0.69
Cc1cc2c(c(c1)Br)CN(CC2)C(=O)CNc3cccc(c3)OC,m_22bbh_12363418_15137796,0.82,0.23,0.59
CCOC(=O)c1cnn(c1C2CN(C2)C(=O)[C@@]3(CCCCN3C(=O)OC(C)(C)C)C)C,m_22bbh_16719860_8625372,0.77,0.19,0.58
CS(=O)(=O)C[C@@H](c1ccccc1)C(=O)NC[C@H](C2CCOCC2)O,m_22bbh_7114862_10428428,1.01,0.31,0.70
CCCCn1c2ccccc2nc1CCNC(=O)c3cc(nn3C)C4CCCC4,m_22bbh_20610836_16715634,0.78,0.19,0.58
c1ccc(cc1)CO[C@H]2C[C@H]3C[C@H]([C@H]3C2)NC(=O)[C@@H]4C[C@H]4c5ccc(cc5)OC(F)F,m_22bbh_17842484_13573104,0.72,0.25,0.47
CCc1c(nnn1c2cccc(c2)N)C(=O)N3CC[N@]4CC[N@](C[C@@H]4C3)C,m_22bbh_21011494_21056820,0.77,0.30,0.48
Cc1c(c(n[nH]1)C)CCNC(=O)[C@H]2CC(=O)N(C2)c3ccc(cc3F)F,m_22bbh_10854850_606782,0.93,0.25,0.68
COc1cc(c2ccccc2n1)CNC(=O)c3ccc(cc3)[C@H](C(F)(F)F)F,m_22bbh_6009194_14052864,0.74,0.23,0.52
CN(CCOc1ccc(cc1)C(F)(F)F)C(=O)Cc2c(cccc2Br)Cl,m_22bbh_9195126_11950394,0.79,0.23,0.55
C[N@@]1CCN(C[C@H]1C#C)C(=O)[C@H]2CCCC[C@H]2C(=O)OC,m_22bbh_19899880_13162338,0.99,0.28,0.71
CC(C)CCOCCNC(=O)c1cnc2ccc(cn2c1=O)Cl,m_22bbh_2163310_20854356,0.77,0.16,0.61
CN(C)S(=O)(=O)c1ccc(cc1)C(=O)NC[C@]23CCC[C@H]2CCO3,m_22bbh_14582358_59358,0.78,0.24,0.54
Cc1ccc(cc1OC)C2(CC2)C(=O)NC[C@@H](C[N@@]3CCc4ccccc4C3)O,m_22bbh_7114736_2496616,0.81,0.31,0.50
Cc1c(ccs1)CNC(=O)c2cc(ccc2F)C(F)F,m_22bbh_13822538_12156232,0.84,0.24,0.60
CCCCN1[C@H]([C@@H](CCC1=O)C(=O)NCc2ccc(cc2)COc3ccc(cc3)F)c4ccccc4OC,m_22bbh_11569704_138848,0.68,0.20,0.47
CC(C)(C)c1ccc(cc1)OCc2ccc(cc2)C(=O)N3CCN(CC3)[C@@H]4CCOC4=O,m_22bbh_15494426_135521,0.62,0.25,0.37
CCn1cncc1CNC(=O)Cc2c3n(cn2)CCOC3,m_22bbh_18789780_20816936,1.00,0.24,0.76
c1ccnc(c1)c2nc(cs2)CC(=O)N[C@H](CO)c3cccc(c3)C(F)(F)F,m_22bbh_12364052_138626,0.81,0.27,0.54
c1csc(n1)[N@@]2CCC[C@H](C2)C(=O)NCc3cncn3C4CC4,m_22bbh_20644312_18329296,0.95,0.33,0.62
CCOc1cc(ccc1OC)C(=O)N2CCN(CC2)c3ccncc3Cl,m_22bbh_7793768_60689,0.79,0.27,0.52
c1cc(c(c(c1)F)C#N)N2CCN(CC2)C(=O)Cc3cc(ccc3Cl)Br,m_22bbh_632926_13163978,0.77,0.29,0.48
Cc1ccc(c(c1Cl)F)C(=O)NCc2ccc(s2)c3ccc(cc3)OC,m_22bbh_6476146_9448774,0.68,0.21,0.47
c1ccc2c(c1)CC3(C2)CCN(CC3)C(=O)CCc4cc(cnc4)F,m_22bbh_17648902_8271454,0.82,0.26,0.57
CCOC(=O)[C@]1(CCN(C1)C(=O)Cc2cccc(c2)OC(F)F)C(C)C,m_22bbh_9406002_4065668,0.82,0.32,0.50
Cn1c2c(cn1)[C@@H](CCC2)NC(=O)c3cc(c(c(c3)F)C(F)(F)F)F,m_22bbh_575838_9320470,0.79,0.29,0.49
CN(C)C(=O)[C@@H]1CCC[C@@H]1NC(=O)c2cccc(n2)Sc3cccc(c3)Br,m_22bbh_20902374_5636392,0.84,0.32,0.52
C[C@@H](Cc1nc(no1)c2ccccc2)NC(=O)CCC(=O)N3CCN(CC3)c4ccccn4,m_22bbh_18337826_7286982,0.66,0.24,0.42
CC(C)(C)OC(=O)N1CCc2c(c(n(n2)C)C(=O)NC3CCC(CC3)OC)C1,m_22bbh_10908324_15261894,0.83,0.22,0.60
C[C@@H](c1cc(no1)Br)NC(=O)c2cc(c(c3c2nccc3)OC)Cl,m_22bbh_20082844_15428718,0.76,0.17,0.59
CCc1c(cn(n1)C)C(=O)N2CCN(CC2)Cc3c(ccs3)Br,m_22bbh_20901500_8229072,0.87,0.34,0.53
c1cc2c(cc1C(=O)NCCCc3nc(on3)C(F)(F)F)CCCO2,m_22bbh_12808014_11562192,0.79,0.29,0.50
Cc1n(c2c(n1)cc(cc2)C(=O)N[C@H]3CC[C@H](CC3)C(=O)OC)C,m_22bbh_14474850_16474372,0.74,0.21,0.53
COc1ccc(c2c1cncc2)C(=O)N[C@@H]3CCN(C3)c4cnccn4,m_22bbh_20328136_18796552,0.75,0.18,0.56
CC(C)(C)c1cc(ccn1)C(=O)N2CCC(CC2)c3ccc(cc3)OC,m_22bbh_6389120_21060280,0.79,0.34,0.45
c1ccc(cc1)COC(=O)NCC2(CCCC2)C(=O)NCc3cccc(c3)OC[C@H]4CCCO4,m_22bbh_21472988_12343906,0.63,0.19,0.44
Cc1cccc(c1C)C(=O)NCc2ccnc(c2)N3CCOCC3,m_22bbh_547888_59028,0.96,0.37,0.59
c1ccc(cc1)OCCCNC(=O)c2cn(nn2)c3ccc4c(c3)OCCO4,m_22bbh_140437_593504,0.73,0.25,0.48
CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)NCC(Cc2ccccc2)Cc3ccccc3,m_22bbh_8846592_15151832,0.80,0.26,0.54
Cn1cc2c(n1)C[C@H](CC2)C(=O)NCCC3(CCC3)O,m_22bbh_9984266_16915938,1.01,0.33,0.68
c1cc2c(cc1Br)c(cc(=O)[nH]2)C(=O)NC3CCN(CC3)C(=O)CC(F)(F)F,m_22bbh_2833218_5343026,0.75,0.20,0.55
CC(=O)N1CCOC[C@H]1C(=O)N2CCN(CC2)C(=O)OC(C)(C)C,m_22bbh_245100_7832114,0.77,0.27,0.49
Cc1c2c([nH]c1C(=O)NCCC(=O)Nc3[nH]ccn3)CCCC2,m_22bbh_10954588_15718278,0.87,0.20,0.67
c1cc(ccc1C(=O)N2CCN(CC2)c3ccc(c(c3)F)O)F,m_22bbh_20643350_58864,0.78,0.18,0.60
C[N@]1CCC[C@@H]1CNC(=O)c2cc(ccc2O)S(=O)(=O)N,m_22bbh_12218994_10903412,0.81,0.16,0.65
CCOc1cc(ccc1OC)CNC(=O)c2c(c3c(nc(nc3s2)C)C)C,m_22bbh_4914560_291666,0.70,0.18,0.51
c1cc(c(cc1F)F)C2CN(C2)C(=O)Cc3[nH]ccn3,m_22bbh_20844042_10428090,0.87,0.24,0.63
CCNC(=O)c1cccc(c1)CNC(=O)[C@H](C)Oc2ccc(cc2Br)C,m_22bbh_773184_925172,0.89,0.22,0.67
Cn1c2c(ccc(n2)C(=O)N3CC(C3)NS(=O)(=O)c4cccs4)c(=O)[nH]c1=O,m_22bbh_17848606_523510,0.72,0.18,0.54
C[C@@H]1C[C@@H](CCN1C(=O)CNS(=O)(=O)c2ccccc2)C(F)(F)F,m_22bbh_16660954_59952,0.97,0.35,0.62
CCN1C[C@H](CCC1=O)NC(=O)c2cc3c(cc(cc3[nH]2)Br)C,m_22bbh_20613836_13474326,0.77,0.24,0.53
Cc1c2c(ccn1)c(=O)c(c[nH]2)C(=O)NC3CS(=O)(=O)C3,m_22bbh_12890594_21202210,0.76,0.24,0.52
C[N@](S(=O)(=O)c1cc(c(cc1)Cl)C(=O)N([C@H]2C[C@H](C2)C(=O)N)C)c3ccc(cc3)OC,m_22bbh_12311536_59376,0.78,0.19,0.58
c1ccc(cc1)CN2CCN(CC2)C(=O)N3CCN(CC3)C(=O)[C@@H]4CC(=NO4)c5cccnc5,m_22bbh_12103056_9286264,0.65,0.20,0.45
C[C@H]1C[N@@](S(=O)(=O)C1)[C@@H]2CCCN(C2)C(=O)CSc3nc4ccccc4n3C,m_22bbh_13825536_339636,0.84,0.25,0.59
CC(C)(C)OC(=O)NC1(CCC1)C(C)(C)C(=O)N2CCC(CC2)c3c(cc(cc3OC)OC)OC,m_22bbh_12212628_21215100,0.49,0.14,0.34
CC[N@]1CC[C@H](C1)CNC(=O)c2c[nH]c3c2ccc(c3)C,m_22bbh_1155354_14033758,0.92,0.32,0.60
c1c(c(=O)n2c(n1)SCC2)C(=O)NCCCC(=O)NC3CCC3,m_22bbh_14584032_138725,0.78,0.27,0.51
Cn1c2c(cn1)c(=O)[nH]c(n2)C3CN(C3)C(=O)c4cccc(c4)S(=O)(=O)CCO,m_22bbh_17786154_21406830,0.62,0.17,0.45
CN(Cc1ccccc1OC)C(=O)[C@H](c2ccc(cc2)N)O,m_22bbh_58502_21203288,1.04,0.30,0.74
Cc1c(cc(s1)S(=O)(=O)N)C(=O)NCCOC[C@H]2CCCO2,m_22bbh_4969522_2229426,0.87,0.21,0.66
COC(=O)c1cccc(c1)CC(=O)N[C@@H]2CC[C@H]3CCC[C@H]3C2,m_22bbh_5904830_7877358,0.97,0.26,0.71
CCOC(=O)c1nc(nn1C)CNC(=O)c2ccccc2N(C)C(=O)c3cccs3,m_22bbh_18688684_294392,0.75,0.14,0.61
CN(C)c1ccc(cc1)CNC(=O)[C@@H](Cc2cccnc2)C3CCCC3,m_22bbh_20752996_12549732,0.87,0.35,0.52
CC[C@@]1(CC[C@H](O1)C(=O)NC[C@@H]2C3(C2(F)F)CCCC3)C,m_22bbh_14473584_15612992,0.96,0.30,0.66
CC(C)C1CCC(CC1)N2CCN(CC2)C(=O)CCc3nc4cc(ccc4s3)C(F)(F)F,m_22bbh_6822258_4065028,0.67,0.18,0.49
Cc1c(nco1)C[N@@](C)[C@@H]2CCN(C2)C(=O)C3CCC(CC3)C(=O)N(C)C,m_22bbh_14243918_11950286,0.88,0.24,0.65
CC(C)(C)OC(=O)N1CCC[C@@H](C1)n2cc(cn2)C(=O)N[C@H]3CCc4ncc(n4C3)Br,m_22bbh_13475498_8687656,0.58,0.24,0.34
COc1ccccc1C2(CCOCC2)CNC(=O)[C@@H](C3CCCCCC3)O,m_22bbh_1323558_14248120,0.92,0.38,0.54
CCc1c(nccn1)CNC(=O)c2c(onc2c3ccccc3Cl)C,m_22bbh_20612992_134453,1.07,0.35,0.72
CC(C)CC1(CN(C1)C(=O)c2ccc(cn2)c3cccc(c3)Cl)O,m_22bbh_17763296_15352880,0.94,0.47,0.47
C[C@@H](CCC(=O)N1CCC(CC1)OC2COC2)c3ccc(cc3)Br,m_22bbh_13459980_13600634,0.89,0.24,0.65
CCCCCC[C@H](C)C(=O)NCc1cc(nn1C)C,m_22bbh_9964682_5819576,0.82,0.13,0.68
CN1CC[C@H](C1=O)CCNC(=O)CCN(C)c2ccncc2,m_22bbh_20975788_8370962,0.90,0.29,0.61
Cn1c(cnc1CNC(=O)c2ccc(c(c2)S(=O)(=O)C)Cl)Cc3ccccc3,m_22bbh_15758970_60608,0.67,0.16,0.51
Cc1c(sc(n1)C[C@@H]2CCN(C2)C(=O)OC(C)(C)C)C(=O)NCCc3cccc(c3)C(=O)N(C)C,m_22bbh_5727086_15610490,0.70,0.26,0.43
c1c(c(cc2c1OCO2)O)C(=O)N3CCC(CC3)(CC(F)F)CO,m_22bbh_17649978_8164640,0.92,0.37,0.55
Cc1c(c(n(n1)C)C(=O)N(C)Cc2nnnn2Cc3ccccc3)Cl,m_22bbh_20644280_14522698,0.99,0.31,0.68
COC[C@H]1C[C@@H](CN1C(=O)Cn2ccc(n2)C3CC3)O,m_22bbh_21988444_14868340,0.91,0.46,0.45
CCn1cc(cn1)S(=O)(=O)N2CCC(CC2)NC(=O)C34CC(C3)(C4)NC(=O)OC(C)(C)C,m_22bbh_17310344_19509284,0.69,0.20,0.49
Cc1ccc(c(c1)C)[C@H](C)NC(=O)CCCC(=O)c2c[nH]c3c2ccc(c3)Br,m_22bbh_543076_21528962,0.78,0.21,0.56
COc1ccc(c(c1C(=O)NC[C@@H](c2ccccc2)[N@@]3CCc4c(ccs4)C3)F)Br,m_22bbh_803684_14417700,0.84,0.20,0.64
c1cc2c(nc1)n(c(=O)[nH]2)C3CCN(CC3)C(=O)[C@H]4CCC[C@H]4c5nc[nH]n5,m_22bbh_13142198_19876910,0.76,0.19,0.56
CNS(=O)(=O)c1cc(ccc1OC)C(=O)N2CCC[C@@H](CC2)S(=O)(=O)C,m_22bbh_9820966_60739,0.90,0.23,0.68
CCC1(CCN(CC1)C(=O)c2c(ocn2)C(C)(C)C)C(=O)OCC,m_22bbh_16513510_11619228,0.97,0.31,0.66
COCC(=O)Nc1cccc(c1)CNC(=O)c2cn(nn2)C3CCOCC3,m_22bbh_569154_10304228,0.64,0.20,0.44
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)N3CCC[C@H](C3)c4cc(=O)[nH][nH]4,m_22bbh_15494454_8929972,0.86,0.25,0.61
c1cc(cc(c1)NC(=O)c2cccc(c2)F)CNC(=O)[C@@H]3Cc4cc(ccc4O3)Br,m_22bbh_1043992_9479480,0.63,0.12,0.52
COC(=O)c1ccc2cc(ccc2c1)C(=O)N[C@@H]3CCC[N@](C3)c4ccccc4,m_22bbh_4969040_16528530,0.75,0.25,0.49
CCc1ccccc1OCCC(=O)N2CC(C2)Oc3cccc(c3)OC,m_22bbh_20890256_10158048,0.72,0.21,0.51
Cc1ccc(cc1C(=O)NCc2nnn(n2)C(C)(C)C)S(=O)(=O)N,m_22bbh_11760740_60719,0.71,0.18,0.54
CNC(=O)c1cc(ccn1)O[C@H]2CCCN(C2)C(=O)c3cn(c(=O)[nH]c3=O)CCO,m_22bbh_10207880_7931714,0.82,0.18,0.63
CC[C@H](CCC(=O)NCc1cc(c2n1CCCC2)C(=O)OC)OC,m_22bbh_13586102_20854010,0.78,0.17,0.61
CN(C)CCCCC(=O)N1CCc2c(ncn2C3CCCCC3)C1,m_22bbh_17848068_4836178,0.77,0.27,0.50
Cc1cc(c(c(c1)C(=O)N2CCc3c(cc(s3)C)C2)N)C,m_22bbh_20614316_21057482,0.95,0.26,0.69
CS(=O)(=O)C1(CCOCC1)C(=O)NCc2nc3ncccn3n2,m_22bbh_10968480_10435748,0.88,0.23,0.65
CN1CCN(CC1)C(=O)c2ccc(cc2)CNC(=O)c3cc(c(s3)Br)OC,m_22bbh_765028_7873246,0.68,0.20,0.48
CC1(c2cc(ccc2NC1=O)C(=O)NCC#Cc3ccc(cc3)C(=O)OC)C,m_22bbh_20347738_7349452,0.58,0.19,0.39
CCc1csc(n1)[C@@H](C)NC(=O)c2cc3cc(ncc3[nH]2)Cl,m_22bbh_11243976_19621420,0.76,0.16,0.60
Cc1cccc(c1)[C@@H](CNC(=O)c2ccnc(c2)[N@@]3CCC[C@@H](C3)C)O,m_22bbh_7344706_10390468,1.06,0.46,0.60
CC(C)(CC=C)C(=O)NCc1ccc(c(c1)S(=O)(=O)N)OC,m_22bbh_10267142_10436134,0.75,0.14,0.60
CCc1ccc(c(c1)OC)C(=O)N2CC(C2)COC(=O)C,m_22bbh_20843990_20853822,0.95,0.30,0.66
CC(C)(C)OC(=O)NCCCc1cc(cnc1)C(=O)N[C@H](CO)c2cccc(c2)OC,m_22bbh_11688308_20642422,0.70,0.22,0.48
Cc1ccc(c(c1)C(=O)NCC[C@@]2(CCCOC2)O)C(F)F,m_22bbh_11733632_20902810,0.84,0.19,0.65
Cn1cc(cn1)[C@H]2CN(CCO2)C(=O)CCc3cccc(c3Cl)Br,m_22bbh_6741202_17315850,1.09,0.38,0.70
Cc1c(c(on1)C)COc2cccc(c2)C(=O)N3CCC(=C(C3)C)C,m_22bbh_9632010_59887,0.83,0.18,0.65
Cc1cc(ccc1CNC(=O)c2ccc3nncn3c2)OC,m_22bbh_7283712_2497728,0.77,0.17,0.60
CC1(CN(C(=O)O1)[C@@H]2CCN(C2)C(=O)c3ccccc3OCc4ccncc4)C,m_22bbh_20820416_537780,0.92,0.26,0.66
CC1(C[C@H](CCN(C1)C(=O)CNC(=O)Nc2cccc(c2)Cl)O)C,m_22bbh_10812724_10745632,0.78,0.40,0.38
Cn1cnc(n1)CNC(=O)C2(CC2)c3cccc(c3)OC,m_22bbh_8158792_10122028,0.94,0.20,0.74
Cc1c(c(ccn1)C(=O)NCC(C)(C)c2ccc(c(c2)Cl)Cl)O,m_22bbh_2367186_16656124,0.93,0.25,0.68
c1cc(ccc1c2[nH]ccn2)C(=O)N3CCCc4c(cc[nH]4)C3,m_22bbh_21037220_18358626,0.95,0.24,0.71
C[C@H]1CCC[N@](C1)Cc2ccccc2CNC(=O)CCc3ccc(cc3)SC,m_22bbh_768502_13449230,0.78,0.12,0.66
Cc1cccc(c1)c2cccc(c2)CNC(=O)[C@@H]3CCC(=CC3)C,m_22bbh_2787026_15068212,0.89,0.25,0.64
CC(C)(C)OC(=O)CC(C)(C)C(=O)NCc1cn(nn1)c2cccc(c2)OC,m_22bbh_2367600_22333052,0.77,0.22,0.55
COc1ccc(c(c1OC)Cl)CNC(=O)COC2CCC2,m_22bbh_20613044_17782286,0.87,0.18,0.69
C[C@]1(C(=O)N(C(=O)N1)CC(=O)NCc2cccc3c2cc[nH]3)c4ccc(cc4)OC,m_22bbh_12643490_130470,0.86,0.25,0.61
Cc1ccc(cc1C(=O)NCCCCCOC2CCCCC2)C(F)F,m_22bbh_4712262_20825974,0.87,0.35,0.52
c1cc2c(cc1Cl)N3C(=O)CC[C@]3(S2)C(=O)N4CCC[C@H](C4)CN5CCOCC5,m_22bbh_20626864_1950880,0.91,0.29,0.62
c1ccc(cc1)Cn2cc(cn2)CCNC(=O)c3cc4c([nH]3)cccc4F,m_22bbh_20644234_308686,0.87,0.32,0.56
Cc1cc(ccc1C2CC2)CNC(=O)c3c(ccc(c3O)F)Cl,m_22bbh_18715344_21675658,0.81,0.30,0.51
c1cc(ccc1[C@@H]2[C@H](CCO2)C(=O)N3CCN(CC3)C(=O)c4ccc5c(c4)nc[nH]5)F,m_22bbh_1671904_14580684,0.84,0.31,0.53
c1ccc(cc1)Cn2ccc(=O)n(c2=O)CC(=O)NCc3[nH]c(=O)c4ccccc4n3,m_22bbh_10336716_132836,0.73,0.21,0.52
CC(=O)Nc1c(c(n[nH]1)C(=O)NCc2cc(n(n2)C)C3CC3)Br,m_22bbh_13261960_17644208,0.76,0.20,0.56
