SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
c1cc(c(cc1CC(=O)N2CCCCCC2)F)Cl,m_22bbh_57673_9457182,1.06,0.38,0.68
c1ccc2c(c1)ccn(c2=O)CC(=O)N3CCCCCC3,m_22bbh_57673_9457986,0.94,0.28,0.65
C1CCCN(CC1)C(=O)CN2CCOCC2=O,m_22bbh_57673_9458006,0.93,0.26,0.67
CC(C)(C)OC(=O)Nc1ccccc1CCC(=O)N2CCCCCC2,m_22bbh_57673_9458308,0.88,0.18,0.70
Cc1c2ccccc2nc(c1C(=O)N3CCCCCC3)C,m_22bbh_57673_9475876,0.98,0.45,0.54
C1CCCN(CC1)C(=O)C2CCC(CC2)O,m_22bbh_57673_9475878,1.08,0.49,0.60
c1cc(cc(c1)C(=O)N2CCCCCC2)CO,m_22bbh_57673_9475880,1.11,0.48,0.63
c1cc(cc(c1)C(=O)N2CCCCCC2)Cn3ccnc3,m_22bbh_57673_9475884,1.12,0.36,0.76
c1cc(nc2c1nccn2)C(=O)N3CCCCCC3,m_22bbh_57673_9475888,0.90,0.24,0.67
Cc1nc2ccc(cc2o1)C(=O)N3CCCCCC3,m_22bbh_57673_9475890,0.95,0.32,0.63
Cc1nc2cc(ccc2o1)C(=O)N3CCCCCC3,m_22bbh_57673_9475892,0.96,0.32,0.64
c1ccc2c(c1)cc(cc2O)C(=O)N3CCCCCC3,m_22bbh_57673_9475900,1.08,0.56,0.51
Cc1nc2c(cccc2o1)C(=O)N3CCCCCC3,m_22bbh_57673_9475902,1.02,0.32,0.69
Cc1ccc(cc1CO)C(=O)N2CCCCCC2,m_22bbh_57673_9475904,1.14,0.49,0.65
Cn1cnc2c1c(ccc2)C(=O)N3CCCCCC3,m_22bbh_57673_9475930,0.97,0.29,0.68
c1cc(c(cc1S(=O)(=O)N)Cl)C(=O)N2CCCCCC2,m_22bbh_57673_9475932,0.86,0.29,0.56
Cn1c2c(cc(cc2O)C(=O)N3CCCCCC3)cn1,m_22bbh_57673_9475936,0.96,0.42,0.54
COC(=O)c1cc(no1)C(=O)N2CCCCCC2,m_22bbh_57673_9475942,0.97,0.35,0.62
Cn1cncc1[C@@H](C(=O)N2CCCCCC2)O,m_22bbh_57673_9475944,1.03,0.31,0.71
COc1cccnc1CC(=O)N2CCCCCC2,m_22bbh_57673_9475954,0.97,0.35,0.62
CC(C)(CC(=O)N1CCCCCC1)O,m_22bbh_57673_9477924,0.89,0.33,0.56
c1cn(nc1C(=O)N2CCCCCC2)C3CCCCC3,m_22bbh_57673_9478130,1.03,0.30,0.73
CC(C)(C)OC(=O)NC[C@@H](c1ccc(cc1)F)C(=O)N2CCCCCC2,m_22bbh_57673_9478330,0.93,0.28,0.65
c1c(cnc2c1c(c[nH]2)C(=O)N3CCCCCC3)Br,m_22bbh_57673_9478464,0.93,0.30,0.64
c1ccc(cc1)n2c(ccn2)C(=O)N3CCCCCC3,m_22bbh_57673_9478620,1.52,0.66,0.86
Cc1cccc(=O)n1C[C@](C)(C(=O)N2CCCCCC2)O,m_22bbh_57673_9478960,1.00,0.28,0.72
CS(=O)(=O)Nc1cc(cc(c1)C(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_9479096,0.86,0.29,0.57
c1cc(c(nc1)CC(=O)N2CCCCCC2)F,m_22bbh_57673_9479184,1.02,0.32,0.69
c1cc2c(cc1Br)C[C@@H](O2)C(=O)N3CCCCCC3,m_22bbh_57673_9479480,0.99,0.30,0.69
c1ccc2c(c1)cc(cn2)CCC(=O)N3CCCCCC3,m_22bbh_57673_9479496,1.02,0.33,0.69
CC(C)NC(=O)NC1(CCCCC1)C(=O)N2CCCCCC2,m_22bbh_57673_9479574,0.96,0.26,0.69
c1ccc(c(c1)CCC(=O)N2CCCCCC2)C(=O)N,m_22bbh_57673_9479682,0.97,0.33,0.64
c1cc(ccc1C[C@H](C#N)C(=O)N2CCCCCC2)C#N,m_22bbh_57673_9479840,1.10,0.32,0.78
CO[C@@H](C1CC1)C(=O)N2CCCCCC2,m_22bbh_57673_9479854,0.94,0.26,0.68
COc1ccc(c(c1)C2=NO[C@H](C2)C(=O)N3CCCCCC3)OC,m_22bbh_57673_9480174,0.89,0.29,0.59
COc1cccc(c1)C2=NO[C@H](C2)C(=O)N3CCCCCC3,m_22bbh_57673_9480182,0.95,0.32,0.63
c1ccc(cc1)CSCCC(=O)N2CCCCCC2,m_22bbh_57673_9480190,1.04,0.34,0.70
CC(C)(C(F)F)C(=O)N1CCCCCC1,m_22bbh_57673_9480290,0.86,0.24,0.61
c1cnc2cc(c(cc2n1)C(=O)N3CCCCCC3)F,m_22bbh_57673_9480434,0.93,0.29,0.65
CS(=O)(=O)C1(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_9480472,0.99,0.36,0.62
CC(C)(C)OC(=O)Nc1ccc(nc1)CC(=O)N2CCCCCC2,m_22bbh_57673_9480534,0.79,0.34,0.45
CCc1c(sc(n1)c2ccc(cc2)OCC)C(=O)N3CCCCCC3,m_22bbh_57673_9480548,0.72,0.27,0.45
c1cc2c(cc1Br)c(cs2)CC(=O)N3CCCCCC3,m_22bbh_57673_9480580,0.99,0.32,0.67
CC(C)(C)c1ccc(cc1)[C@@H](CCC(=O)N2CCCCCC2)O,m_22bbh_57673_9576294,1.01,0.29,0.72
c1cc(c(cc1C(=O)N2CCCCCC2)O)C(F)(F)F,m_22bbh_57673_9576318,1.06,0.53,0.53
Cn1cncc1[C@@H](C(=O)N2CCCCCC2)N(C)C,m_22bbh_57673_9576334,1.09,0.26,0.83
C1CCCN(CC1)C(=O)C[C@H]2CCCOC2,m_22bbh_57673_9579504,1.02,0.37,0.65
CCc1c(c(no1)c2ccccc2Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9579594,1.43,0.57,0.87
CCc1c(c(no1)c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_9579610,1.45,0.56,0.89
Cc1c(sc(n1)SC(F)F)CC(=O)N2CCCCCC2,m_22bbh_57673_9580098,0.95,0.45,0.50
CC1CCC(CC1)OCC(=O)N2CCCCCC2,m_22bbh_57673_9580116,1.07,0.38,0.70
C1CCCN(CC1)C(=O)C2CCC(CC2)NC(=O)C3CC3,m_22bbh_57673_9580134,0.81,0.33,0.48
CN(CCC(=O)N1CCCCCC1)C(=O)OCc2ccccc2,m_22bbh_57673_9580152,0.87,0.25,0.63
CC[C@H](C)[C@@H](C(=O)N1CCCCCC1)OC,m_22bbh_57673_9580242,0.90,0.21,0.70
c1cc(ccc1CC(=O)N2CCCCCC2)N3CCOC3=O,m_22bbh_57673_9580260,0.90,0.30,0.60
Cc1nc2cc(c(cc2n1CC(=O)N3CCCCCC3)F)F,m_22bbh_57673_9580278,0.99,0.31,0.68
Cc1nc2ccc(cc2n1C)C(=O)N3CCCCCC3,m_22bbh_57673_9580350,0.94,0.36,0.58
CC(C)(C#N)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_9580368,0.86,0.20,0.66
CC(C)(CC(=O)N1CCCCCC1)C2CCCCC2,m_22bbh_57673_9580386,1.06,0.34,0.72
c1ccc(cc1)c2nc3ccc(cc3o2)C(=O)N4CCCCCC4,m_22bbh_57673_9580422,0.81,0.35,0.46
CO[C@H]1CCC[C@@H](C1)CC(=O)N2CCCCCC2,m_22bbh_57673_9580440,1.03,0.45,0.58
C1CCCN(CC1)C(=O)C2CCC(CC2)OCC3CCC3,m_22bbh_57673_9580458,0.84,0.32,0.51
c1cc2c(cc1F)[C@H](C2)C(=O)N3CCCCCC3,m_22bbh_57673_9580476,1.03,0.34,0.68
CCc1c(c(no1)c2ccc(cc2)Br)C(=O)N3CCCCCC3,m_22bbh_57673_9581916,1.40,0.50,0.90
c1cc(c(nc1)C(=O)N2CCCCCC2)Br,m_22bbh_57673_9582548,0.88,0.20,0.68
c1c(c(cc(c1F)Br)Cl)C(=O)N2CCCCCC2,m_22bbh_57673_9582590,0.98,0.36,0.61
c1c[nH]c2c1sc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_9582622,0.99,0.36,0.63
C[C@H](CC(=O)c1ccc(cc1)Br)CC(=O)N2CCCCCC2,m_22bbh_57673_9582718,1.11,0.39,0.72
c1cc2c(cc1CC(=O)N3CCCCCC3)cn[nH]2,m_22bbh_57673_9582848,1.02,0.37,0.65
c1ccc(cc1)C(=O)c2cc(c(cc2C(=O)N3CCCCCC3)F)F,m_22bbh_57673_9583036,1.17,0.41,0.77
c1cc2c(cc1C(=O)N3CCCCCC3)c(=O)[nH][nH]c2=O,m_22bbh_57673_9598346,0.85,0.28,0.57
c1cc(c(c(c1O)F)C(=O)N2CCCCCC2)F,m_22bbh_57673_9598814,1.19,0.64,0.55
C1CCCN(CC1)C(=O)C[C@@H]2CCCC[C@H]2O,m_22bbh_57673_9598822,1.10,0.46,0.64
Cc1c(sc(n1)SC(F)(F)F)CC(=O)N2CCCCCC2,m_22bbh_57673_9598832,0.93,0.45,0.49
c1cc(ccc1c2nc(on2)C(F)F)C(=O)N3CCCCCC3,m_22bbh_57673_9598852,0.74,0.25,0.49
Cn1cc(cn1)C(=O)CCC(=O)N2CCCCCC2,m_22bbh_57673_9598972,1.09,0.38,0.71
C[C@@]1(CCN(C1)C(=O)OCc2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_9599018,0.96,0.44,0.52
Cc1ccc(cc1C(=O)N2CCCCCC2)NC(=O)OC(C)(C)C,m_22bbh_57673_9599518,0.89,0.18,0.70
CN(C)S(=O)(=O)c1ccc(cc1)CC(=O)N2CCCCCC2,m_22bbh_57673_9599720,0.91,0.28,0.63
CS(=O)(=O)C1(CCC1)C(=O)N2CCCCCC2,m_22bbh_57673_9599746,0.98,0.33,0.65
COCCOC1CCC(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_9600190,0.86,0.32,0.54
COc1ccc(c2c1cc([nH]2)C(=O)N3CCCCCC3)F,m_22bbh_57673_9600212,0.90,0.31,0.60
Cc1c(n2cc(ccc2n1)Br)C(=O)N3CCCCCC3,m_22bbh_57673_9600226,1.08,0.35,0.72
Cc1ccccc1c2c(c(on2)C)C(=O)N3CCCCCC3,m_22bbh_57673_9600292,1.51,0.65,0.86
Cc1c(c(no1)c2c(cccc2Cl)OC)C(=O)N3CCCCCC3,m_22bbh_57673_9601432,1.41,0.56,0.84
Cc1cc(nc(n1)NC)C(=O)N2CCCCCC2,m_22bbh_57673_9609014,1.05,0.40,0.65
CC1=C(Cn2c(nnn2)N1C)C(=O)N3CCCCCC3,m_22bbh_57673_9609044,0.93,0.31,0.62
Cc1ccc2c(c1)CC[C@@H](O2)C(=O)N3CCCCCC3,m_22bbh_57673_9609992,1.04,0.32,0.72
c1c2c(nc(s2)N3CCCC3)sc1C(=O)N4CCCCCC4,m_22bbh_57673_9610106,0.84,0.34,0.50
CC[C@H]1CCCC[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_9610398,1.03,0.35,0.68
CCC[C@](C)(CC)C(=O)N1CCCCCC1,m_22bbh_57673_9610524,0.85,0.18,0.67
CC[C@@H](C)CC[C@H](CC(=O)N1CCCCCC1)O,m_22bbh_57673_9610772,0.95,0.23,0.72
CC[C@@]1(Cc2ccccc2C(=O)C1)CC(=O)N3CCCCCC3,m_22bbh_57673_9611004,1.11,0.38,0.73
CC(C)(C)OC(=O)N1CCC(CC1)(COC)C(=O)N2CCCCCC2,m_22bbh_57673_9611030,0.93,0.29,0.64
c1ccc(c(c1)C(=O)N2CCCCCC2)NC3CCCCC3,m_22bbh_57673_9630570,1.27,0.42,0.85
CC1=C(SCCO1)C(=O)N2CCCCCC2,m_22bbh_57673_9630686,0.97,0.37,0.60
c1cc(cc(c1)Br)C2(CC(=O)C2)C(=O)N3CCCCCC3,m_22bbh_57673_9630702,1.15,0.41,0.74
CC1(CCCN([C@H]1C(=O)N2CCCCCC2)C(=O)OC(C)(C)C)C,m_22bbh_57673_9630706,0.99,0.23,0.76
Cc1ccc2c(c1)scc2C(=O)N3CCCCCC3,m_22bbh_57673_9631328,1.04,0.38,0.66
c1ccc2c(c1)c(ccc2F)C(=O)N3CCCCCC3,m_22bbh_57673_9631440,1.07,0.37,0.70
C1CCCN(CC1)C(=O)[C@H]2CCC(C2)(F)F,m_22bbh_57673_9631456,0.98,0.40,0.59
Cn1cc(c2c1ccc(c2)F)C(=O)N3CCCCCC3,m_22bbh_57673_9631582,1.02,0.37,0.65
Cc1c(c(no1)c2cccc(c2)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9631824,1.53,0.64,0.89
CC(C)Oc1cnccc1C(=O)N2CCCCCC2,m_22bbh_57673_9632344,1.16,0.38,0.78
CC[C@@](C)(C(=O)N1CCCCCC1)OC,m_22bbh_57673_9632446,0.87,0.28,0.59
CC(C)(C)N1[C@H]([C@H](CC1=O)C(=O)N2CCCCCC2)c3cnn(c3)C,m_22bbh_57673_9632488,1.02,0.35,0.68
CC(C)(C1CCOCC1)C(=O)N2CCCCCC2,m_22bbh_57673_9632822,1.03,0.31,0.72
c1c(cc(c(c1C(=O)N2CCCCCC2)N)F)Cl,m_22bbh_57673_9647598,0.95,0.30,0.65
C#Cc1cc(cnc1)C(=O)N2CCCCCC2,m_22bbh_57673_9647792,1.01,0.45,0.55
Cc1ccc(c(c1)n2cc(c(n2)C(=O)N3CCCCCC3)O)F,m_22bbh_57673_9647794,0.87,0.18,0.68
CC(C)CC(=O)N[C@H](CC(=O)N)C(=O)N1CCCCCC1,m_22bbh_57673_9647796,0.98,0.23,0.75
c1ccc2c(c1)CCC[C@H]2OCC(=O)N3CCCCCC3,m_22bbh_57673_9650170,0.96,0.34,0.62
Cc1c(c(no1)c2cccc(c2Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9650224,1.50,0.65,0.85
CCCc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9650240,1.39,0.56,0.83
CC(C)c1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9650256,1.40,0.56,0.84
CC(C)(C)OC(=O)N[C@H](CCC(F)(F)F)C(=O)N1CCCCCC1,m_22bbh_57673_9650684,0.94,0.20,0.74
c1cc(c(cc1S(=O)(=O)C2CCCC2)C(=O)N3CCCCCC3)F,m_22bbh_57673_9650700,1.01,0.36,0.65
Cc1c(c(on1)C)C(C)(C)C(=O)N2CCCCCC2,m_22bbh_57673_9650714,0.94,0.27,0.66
c1cc(c(cc1n2cc(nc2)C(=O)N3CCCCCC3)Cl)Cl,m_22bbh_57673_9650738,0.78,0.24,0.54
CCSc1c(nccn1)C(=O)N2CCCCCC2,m_22bbh_57673_9650906,1.21,0.43,0.78
Cc1ccc(cc1)[C@@H](C(=O)N2CCCCCC2)NC(=O)OC(C)(C)C,m_22bbh_57673_9651128,1.00,0.38,0.62
CC(=O)N[C@](C)(c1ccc(cc1)S(=O)(=O)C)C(=O)N2CCCCCC2,m_22bbh_57673_9651286,1.02,0.36,0.67
CNc1cc(ccn1)C(=O)N2CCCCCC2,m_22bbh_57673_9703996,1.07,0.43,0.65
Cc1cc(ccc1NCC(=O)N2CCCCCC2)Br,m_22bbh_57673_9704016,1.05,0.32,0.74
C1CCCN(CC1)C(=O)C2CCN(CC2)CC(F)F,m_22bbh_57673_9704028,0.89,0.37,0.52
Cc1nc2ccccc2c(=O)n1CC(=O)N3CCCCCC3,m_22bbh_57673_9704034,0.78,0.24,0.54
Cc1c(c(no1)c2ccc(cc2Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9705422,1.54,0.65,0.89
Cc1c(c(no1)c2ccc(c(c2)Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9705438,1.55,0.64,0.91
CC(C)[C@@H](c1cccnc1)C(=O)N2CCCCCC2,m_22bbh_57673_9705784,1.12,0.29,0.83
Cc1cc[nH]c1C(=O)N2CCCCCC2,m_22bbh_57673_9705798,0.89,0.22,0.67
CC(C)[C@@H](C(=O)N1CCCCCC1)NC(=O)OCc2ccccc2,m_22bbh_57673_9705808,0.84,0.25,0.60
C[S@@](=O)c1ccc(cc1)CC(=O)N2CCCCCC2,m_22bbh_57673_9706048,1.03,0.33,0.70
CSc1c(cccc1F)C(=O)N2CCCCCC2,m_22bbh_57673_9706328,1.10,0.37,0.73
CCn1cc(c(n1)C(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_9706668,1.25,0.57,0.68
CC(C)(C)OC(=O)Nc1cccc(n1)C(=O)N2CCCCCC2,m_22bbh_57673_9707508,0.98,0.27,0.71
Cc1ccccc1n2c(c(cn2)C(=O)N3CCCCCC3)N,m_22bbh_57673_9736008,0.88,0.39,0.49
CC(C)n1c(c(cn1)C(=O)N2CCCCCC2)N,m_22bbh_57673_9736010,0.97,0.39,0.58
c1cncc2c1cc(cn2)C(=O)N3CCCCCC3,m_22bbh_57673_9736350,0.97,0.30,0.67
Cc1cc2ccc(cn2c1)C(=O)N3CCCCCC3,m_22bbh_57673_9736354,1.01,0.36,0.65
COC(=O)c1c(nsn1)C(=O)N2CCCCCC2,m_22bbh_57673_9736358,1.21,0.43,0.78
C[C@@]1(CC(=NO1)c2ccccc2Cl)C(=O)N3CCCCCC3,m_22bbh_57673_9736364,1.06,0.38,0.68
c1c(sc(n1)C2OCCO2)C(=O)N3CCCCCC3,m_22bbh_57673_9736374,0.93,0.28,0.65
C[C@@H](c1ncc(s1)C(=O)N2CCCCCC2)O,m_22bbh_57673_9736382,1.10,0.43,0.67
c1cc(ccc1N2C(=O)CC(=O)C(=N2)C(=O)N3CCCCCC3)F,m_22bbh_57673_9736392,0.98,0.25,0.73
Cn1cc(cn1)[C@@H](C(=O)N2CCCCCC2)O,m_22bbh_57673_9736410,1.07,0.36,0.71
C[C@@H](c1ccccn1)C(=O)N2CCCCCC2,m_22bbh_57673_9736412,1.01,0.29,0.72
Cc1c(ccn1C)C(=O)N2CCCCCC2,m_22bbh_57673_9743880,0.94,0.33,0.61
CC(C)(c1ccccc1Br)C(=O)N2CCCCCC2,m_22bbh_57673_9743922,0.98,0.28,0.70
c1c(cncc1Br)C2(CC2)C(=O)N3CCCCCC3,m_22bbh_57673_9744042,1.05,0.32,0.73
c1ccc(cc1)CC(Cc2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_9744594,1.00,0.37,0.63
c1cc(c(c(c1)Cl)n2cccc2C(=O)N3CCCCCC3)Cl,m_22bbh_57673_9745070,1.36,0.52,0.84
c1ccc(cc1)C2CC(C2)CC(=O)N3CCCCCC3,m_22bbh_57673_9745150,1.06,0.35,0.71
C1CCCN(CC1)C(=O)CCCC2CCOCC2,m_22bbh_57673_9745186,1.01,0.29,0.72
c1cc(cc(c1)C(=O)N2CCCCCC2)C3CCC3,m_22bbh_57673_9745204,1.15,0.40,0.75
CSc1cccc(c1C(=O)N2CCCCCC2)F,m_22bbh_57673_9745774,1.08,0.37,0.72
Cn1cc2c(n1)CCC[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_9746196,1.04,0.31,0.73
Cc1c(sc(n1)C2CC2)C(=O)N3CCCCCC3,m_22bbh_57673_9746212,1.15,0.56,0.59
Cn1c2c(cn1)CC[C@@H](C2)C(=O)N3CCCCCC3,m_22bbh_57673_9746396,1.02,0.29,0.72
CC(C)n1cc(nc1)C(=O)N2CCCCCC2,m_22bbh_57673_9746444,0.90,0.23,0.68
Cc1ncc(c(n1)C2CC2)C(=O)N3CCCCCC3,m_22bbh_57673_9746632,1.19,0.47,0.72
Cn1cc(cn1)[C@@H](C(=O)N2CCCCCC2)OC,m_22bbh_57673_9746850,1.14,0.33,0.81
C[C@]1(CCC(=O)NC1)C(=O)N2CCCCCC2,m_22bbh_57673_9746884,0.91,0.39,0.53
COc1ccc(cc1OCCO)C(=O)N2CCCCCC2,m_22bbh_57673_9747138,0.94,0.33,0.62
C[N@](CCO)S(=O)(=O)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_9747146,0.81,0.25,0.56
CC(C)(c1ccccn1)C(=O)N2CCCCCC2,m_22bbh_57673_9748140,0.99,0.28,0.71
c1cc2cc(ccc2c(c1)Br)C(=O)N3CCCCCC3,m_22bbh_57673_9748650,0.94,0.30,0.64
C[C@@H](c1ccc(cc1)C(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_9748668,1.05,0.33,0.71
Cc1nnnn1c2cc(cc(c2)C(F)(F)F)C(=O)N3CCCCCC3,m_22bbh_57673_9748686,0.84,0.24,0.61
c1cc2c(cc1Br)CC[C@]23C[C@@H]3C(=O)N4CCCCCC4,m_22bbh_57673_9748722,1.08,0.31,0.77
COc1ccc(cc1)C(=O)N2CCC[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_9748740,1.07,0.33,0.74
Cc1c(cnn1c2ccccc2OC)C(=O)N3CCCCCC3,m_22bbh_57673_9749082,0.90,0.44,0.47
Cn1c(cnn1)C(=O)N2CCCCCC2,m_22bbh_57673_9749142,1.07,0.50,0.57
c1cc(cc(c1)n2ccc(n2)C(=O)N3CCCCCC3)C#N,m_22bbh_57673_9749192,0.86,0.22,0.64
Cn1c2ccc(cc2nc1C(F)F)C(=O)N3CCCCCC3,m_22bbh_57673_9749270,0.90,0.29,0.61
CC(C)[C@H](C(=O)N1CCCCCC1)NC(=O)C(C)(C)C,m_22bbh_57673_9749958,0.94,0.18,0.76
CC(C)(C)OC(=O)N1CCC[C@H](C1)c2c(c[nH]n2)C(=O)N3CCCCCC3,m_22bbh_57673_9749972,1.16,0.46,0.69
c1c([nH]nc1C(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_9780426,0.99,0.48,0.51
Cc1nc(cs1)c2ccc(cc2)C(=O)N3CCCCCC3,m_22bbh_57673_9780430,0.85,0.31,0.54
Cc1nc2cc(ccc2n1CCO)C(=O)N3CCCCCC3,m_22bbh_57673_9780444,0.84,0.24,0.60
CN(C)c1cc(nc2c1cccc2)C(=O)N3CCCCCC3,m_22bbh_57673_9780446,0.92,0.31,0.61
Cc1cc(=O)c(cn1C2CC2)C(=O)N3CCCCCC3,m_22bbh_57673_9780464,0.99,0.40,0.59
c1ccc(cc1)c2c(sc(n2)N3CCOCC3)CC(=O)N4CCCCCC4,m_22bbh_57673_9780488,0.90,0.39,0.51
C[C@H](CSC)C(=O)N1CCC(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_9785892,0.76,0.28,0.47
Cc1c(sc(c1C(=O)N2CCCCCC2)Br)C,m_22bbh_57673_9785910,0.88,0.29,0.59
C[C@H](C(=O)N1CCCCCC1)NC(=O)CCc2ccccc2,m_22bbh_57673_9785928,1.08,0.43,0.64
Cc1ccc(cc1C#N)C(=O)N2CCCCCC2,m_22bbh_57673_9785946,0.96,0.37,0.59
c1ccc(cc1)Oc2ccc(nc2)C(=O)N3CCCCCC3,m_22bbh_57673_9785964,0.78,0.30,0.48
c1ccc(c(c1)OC2(CC2)C(=O)N3CCCCCC3)F,m_22bbh_57673_9785994,1.17,0.40,0.78
Cc1cccc(c1)Oc2ccccc2C(=O)N3CCCCCC3,m_22bbh_57673_9786006,1.24,0.43,0.81
CCOCC1(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_9786018,1.01,0.42,0.59
CC(C)CC1(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_9786030,0.92,0.24,0.67
c1ccc(cc1)Oc2cnccc2C(=O)N3CCCCCC3,m_22bbh_57673_9786042,1.27,0.45,0.83
c1ccc(cc1)Oc2cccnc2C(=O)N3CCCCCC3,m_22bbh_57673_9786054,1.20,0.38,0.82
CC1CCC(CC1)(C(=O)N2CCCCCC2)O,m_22bbh_57673_9787072,0.86,0.26,0.60
CC(C)(CC(=O)c1ccccc1)CC(=O)N2CCCCCC2,m_22bbh_57673_9787166,1.14,0.43,0.71
CCn1c2c(cc(c(n2)C)C(=O)N3CCCCCC3)cn1,m_22bbh_57673_9787456,0.96,0.41,0.55
c1c(noc1C(=O)N2CCCCCC2)C3CC3,m_22bbh_57673_9787488,1.13,0.56,0.57
C1CCCN(CC1)C(=O)[C@H]2CCCC(=O)N2,m_22bbh_57673_9787842,0.93,0.35,0.58
c1cc2c(=O)ccoc2cc1C(=O)N3CCCCCC3,m_22bbh_57673_9787950,0.91,0.27,0.64
c1c(cn2cc(nc2c1Cl)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_9787984,0.91,0.29,0.61
c1cc(c(c(c1)Cl)c2cc[nH]c2C(=O)N3CCCCCC3)Cl,m_22bbh_57673_9788506,1.30,0.46,0.84
COCc1nc(c(s1)c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_9788588,1.20,0.40,0.80
C1CCCN(CC1)C(=O)C2CCN(CC2)CC(F)(F)F,m_22bbh_57673_9818002,0.86,0.37,0.49
c1cc(ccc1[C@H](CO)C(=O)N2CCCCCC2)F,m_22bbh_57673_9818006,1.17,0.40,0.77
C1CCCN(CC1)C(=O)[C@H]2COCC[N@@]2CC(F)(F)F,m_22bbh_57673_9818026,1.07,0.28,0.79
C1CCCN(CC1)C(=O)[C@H]2COC(=O)N2,m_22bbh_57673_9818714,1.01,0.42,0.59
CC[C@@H]1C[N@@](CCO1)[C@H](CC)C(=O)N2CCCCCC2,m_22bbh_57673_9818736,0.97,0.24,0.73
CC[N@@](Cc1ccccc1Cl)CC(=O)N2CCCCCC2,m_22bbh_57673_9818738,1.05,0.28,0.77
CC[C@H](C(=O)N1CCCCCC1)[N@](C)Cc2ccccc2,m_22bbh_57673_9818740,1.09,0.30,0.79
CCCC[C@H](C)C(=O)N1CCCCCC1,m_22bbh_57673_9818848,0.86,0.19,0.67
C1CCCN(CC1)C(=O)[C@H]2CCCC(C2)(F)F,m_22bbh_57673_9818866,0.99,0.40,0.60
CCOC(=O)Oc1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_9818902,0.92,0.42,0.50
CC(C)(COCc1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_9819970,0.97,0.31,0.67
CC(C)(c1csc(n1)c2cccs2)C(=O)N3CCCCCC3,m_22bbh_57673_9819986,0.97,0.26,0.72
COc1ccccc1Nc2ccccc2C(=O)N3CCCCCC3,m_22bbh_57673_9820302,1.14,0.36,0.78
c1cscc1OCC(=O)N2CCCCCC2,m_22bbh_57673_9823004,1.05,0.37,0.69
Cn1cc(cn1)OCC(=O)N2CCCCCC2,m_22bbh_57673_9823022,1.04,0.32,0.71
c1c(cc2c(c1C(=O)N3CCCCCC3)[nH]nn2)Br,m_22bbh_57673_9823418,1.00,0.29,0.71
CC(C)(CSC)C(=O)N1CCCCCC1,m_22bbh_57673_9823430,0.87,0.22,0.65
Cc1c(sc(n1)c2ccc(cc2F)OC)C(=O)N3CCCCCC3,m_22bbh_57673_9823450,0.88,0.42,0.47
CC[C@@](c1cccc(c1)Cl)(C(=O)N2CCCCCC2)O,m_22bbh_57673_9823702,1.04,0.32,0.71
CCc1cc(c2c(noc2n1)CC(C)(C)C)C(=O)N3CCCCCC3,m_22bbh_57673_9823840,0.97,0.30,0.67
CCCc1c2c(cc(nc2on1)CC)C(=O)N3CCCCCC3,m_22bbh_57673_9824412,1.01,0.31,0.69
Cc1c(nnn1CCOc2ccc(cc2)F)C(=O)N3CCCCCC3,m_22bbh_57673_9824712,0.93,0.32,0.61
CC(C)(C)[C@H](C(=O)N1CCCCCC1)NC(=O)N,m_22bbh_57673_9864722,0.92,0.18,0.74
CNS(=O)(=O)NCC(=O)N1CCCCCC1,m_22bbh_57673_9864732,0.90,0.37,0.53
CC(C)c1nnc(s1)C(=O)N2CCCCCC2,m_22bbh_57673_9864740,1.00,0.44,0.56
